Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type
1/22/2023 11:04,General ,TWITTER,N/A ,329,9,Link
1/22/2023 11:05,General ,TWITTER,N/A ,156,5,Text
1/22/2023 11:32,General ,TIKTOK_BUSINESS,N/A ,367,22,Video
1/22/2023 12:51,DOTA2,TWITTER,N/A ,1621,104,Photo
1/22/2023 13:01,General ,YOUTUBE,N/A ,0,0,Text
1/22/2023 13:21,General ,INSTAGRAM,N/A ,0,0,Video
1/22/2023 13:21,General ,INSTAGRAM,N/A ,0,0,Video
1/22/2023 13:31,General ,TIKTOK_BUSINESS,N/A ,767,88,Video
1/22/2023 13:44,General ,YOUTUBE,N/A ,533,23,Video
1/22/2023 14:30,General ,INSTAGRAM,Community Engagement ,18361,900,Photo
1/22/2023 14:32,General ,INSTAGRAM,N/A ,11912,205,Video
1/22/2023 14:33,General ,INSTAGRAM,N/A ,0,0,Text
1/22/2023 14:33,General ,INSTAGRAM,N/A ,0,0,Text
1/22/2023 14:33,General ,INSTAGRAM,N/A ,0,0,Text
1/22/2023 15:00,General ,TWITTER,N/A ,778,9,Text
1/22/2023 15:02,General ,TWITTER,N/A ,1330,22,Text
1/22/2023 15:12,General ,INSTAGRAM,N/A ,8523,0,Photo
1/22/2023 15:12,General ,FBPAGE,Community Engagement ,13907,331,Photo
1/22/2023 15:13,DOTA2,TWITTER,N/A ,2498,149,Photo
1/22/2023 15:13,General ,FBPAGE,N/A ,39541,6427,Photo
1/22/2023 15:14,General ,FBPAGE,N/A ,0,0,Link
1/22/2023 15:21,General ,FBPAGE,N/A ,0,0,Text
1/22/2023 15:23,General ,FBPAGE,N/A ,0,0,Text
1/22/2023 15:53,DOTA2,TWITTER,N/A ,3431,195,Text
1/22/2023 15:54,General ,FBPAGE,N/A ,32649,4202,Text
1/22/2023 16:13,DOTA2,TWITTER,N/A ,2495,161,Photo
1/22/2023 16:14,General ,FBPAGE,N/A ,45193,7531,Photo
1/22/2023 16:34,General ,FBPAGE,N/A ,0,0,Text
1/22/2023 16:34,General ,FBPAGE,N/A ,0,0,Text
1/22/2023 16:35,General ,FBPAGE,N/A ,0,0,Text
1/22/2023 16:51,General ,FBPAGE,N/A ,0,0,Text
1/22/2023 16:53,General ,FBPAGE,N/A ,0,0,Text
1/22/2023 17:02,DOTA2,TWITTER,N/A ,5846,368,Photo
1/22/2023 17:03,General ,FBPAGE,N/A ,40580,6751,Photo
1/22/2023 17:04,General ,FBPAGE,Community Engagement ,30556,2130,Photo
1/22/2023 17:05,General ,INSTAGRAM,N/A ,7643,0,Photo
1/22/2023 17:11,DOTA2,TWITTER,N/A ,3089,280,Photo
1/22/2023 17:11,General ,FBPAGE,N/A ,43692,11795,Photo
1/22/2023 17:14,DOTA2,TWITTER,N/A ,210,4,Text
1/22/2023 17:23,General ,TWITTER,N/A ,5406,78,Text
1/22/2023 18:56,General ,TWITTER,Community Engagement ,25487,164,Text
1/22/2023 19:30,General ,FBPAGE,Community Engagement ,15207,1098,Video
1/22/2023 20:31,CSGO,TWITTER,N/A ,0,0,Text
1/22/2023 20:31,CSGO,TWITTER,N/A ,0,0,Text
1/22/2023 20:31,CSGO,TWITTER,N/A ,0,0,Text
1/22/2023 21:32,Content Creators,YOUTUBE,N/A ,0,0,Text
1/23/2023 8:46,General ,TWITTER,N/A ,1716,20,Text
1/23/2023 9:19,General ,INSTAGRAM,N/A ,13477,192,Video
1/23/2023 9:20,General ,INSTAGRAM,N/A ,0,0,Text
1/23/2023 9:20,General ,INSTAGRAM,N/A ,0,0,Text
1/23/2023 9:20,General ,INSTAGRAM,N/A ,0,0,Text
1/23/2023 9:34,General ,TIKTOK_BUSINESS,N/A ,470,54,Video
1/23/2023 9:55,CSGO,TWITTER,N/A ,372,14,Text
1/23/2023 11:00,General ,TWITTER,Community Engagement ,120607,1910,Photo
1/23/2023 11:00,General ,INSTAGRAM,Community Engagement ,38933,1360,Photo
1/23/2023 11:38,General ,FBPAGE,Community Engagement ,39880,2124,Photo
1/23/2023 12:22,DOTA2,TWITTER,N/A ,5056,329,Photo
1/23/2023 12:23,General ,FBPAGE,N/A ,51864,8664,Photo
1/23/2023 12:26,DOTA2,TWITTER,N/A ,69,8,Text
1/23/2023 12:33,General ,FBPAGE,N/A ,0,0,Text
1/23/2023 12:33,General ,FBPAGE,N/A ,0,0,Text
1/23/2023 12:33,General ,FBPAGE,N/A ,0,0,Text
1/23/2023 12:34,General ,FBPAGE,N/A ,0,0,Text
1/23/2023 12:47,General ,TWITTER,N/A ,451,11,Text
1/23/2023 13:09,General ,TWITTER,Community Engagement ,15715,103,Photo
1/23/2023 13:09,General ,INSTAGRAM,N/A ,6180,0,Photo
1/23/2023 14:10,General ,TIKTOK_BUSINESS,N/A ,1603,128,Video
1/23/2023 14:14,General ,YOUTUBE,N/A ,5070,153,Video
1/23/2023 14:14,DOTA2,TWITTER,N/A ,622,18,Text
1/23/2023 14:15,DOTA2,TWITTER,N/A ,542,13,Text
1/23/2023 14:16,General ,INSTAGRAM,N/A ,179,1,Video
1/23/2023 14:30,General ,TWITTER,Community Engagement ,21470,212,Photo
1/23/2023 14:31,General ,INSTAGRAM,N/A ,5368,0,Photo
1/23/2023 15:53,DOTA2,TWITTER,N/A ,0,0,Text
1/23/2023 15:57,DOTA2,TWITTER,N/A ,1541,224,Video
1/23/2023 15:57,General ,FBPAGE,N/A ,28137,4813,Video
1/23/2023 19:05,General ,TWITTER,Community Engagement ,341,18,Text
1/24/2023 6:01,CSGO,TWITTER,Community Engagement ,4710,138,Photo
1/24/2023 6:01,General ,INSTAGRAM,Community Engagement ,5605,0,Photo
1/24/2023 6:23,CSGO,TWITTER,Community Engagement ,3659,468,Video
1/24/2023 6:33,CSGO,TWITTER,Community Engagement ,5939,623,Video
1/24/2023 6:57,CSGO,TWITTER,Community Engagement ,2122,101,Photo
1/24/2023 6:58,General ,INSTAGRAM,Community Engagement ,5070,0,Photo
1/24/2023 7:01,CSGO,TWITTER,Community Engagement ,8314,676,Video
1/24/2023 7:07,CSGO,TWITTER,N/A ,0,0,Video
1/24/2023 7:44,CSGO,TWITTER,Community Engagement ,8513,1416,Video
1/24/2023 7:45,CSGO,TWITTER,Community Engagement ,1456,70,Text
1/24/2023 7:55,CSGO,TWITTER,Community Engagement ,2705,84,Photo
1/24/2023 7:56,General ,INSTAGRAM,Community Engagement ,5002,0,Photo
1/24/2023 8:00,DOTA2,TWITTER,Community Engagement ,1139,55,Photo
1/24/2023 8:00,DOTA2,TWITTER,Community Engagement ,5173,371,Photo
1/24/2023 8:00,General ,FBPAGE,Community Engagement ,0,0,Photo
1/24/2023 8:00,General ,FBPAGE,Community Engagement ,0,0,Photo
1/24/2023 8:00,General ,FBPAGE,Community Engagement ,8411,1445,Photo
1/24/2023 8:09,CSGO,TWITTER,Community Engagement ,21913,2833,Video
1/24/2023 8:16,CSGO,TWITTER,Community Engagement ,740,47,Photo
1/24/2023 8:53,CSGO,TWITTER,Community Engagement ,1652,35,Photo
1/24/2023 8:54,General ,INSTAGRAM,Community Engagement ,4872,0,Photo
1/24/2023 9:08,General ,FBPAGE,Community Engagement ,0,0,Text
1/24/2023 9:10,CSGO,TWITTER,Community Engagement ,6662,371,Text
1/24/2023 9:33,CSGO,TWITTER,Community Engagement ,212,8,Text
1/24/2023 10:00,General ,TWITTER,Evil Exhibited ,449596,8764,Photo
1/24/2023 10:01,General ,TWITTER,Community Engagement ,1232,33,Text
1/24/2023 11:00,General ,TWITTER,Community Engagement ,26253,439,Photo
1/24/2023 11:14,General ,TWITTER,Community Engagement ,2486,69,Text
1/24/2023 11:43,General ,TIKTOK_BUSINESS,Community Engagement ,381,41,Video
1/24/2023 11:46,General ,INSTAGRAM,Community Engagement ,13229,199,Video
1/24/2023 11:48,General ,YOUTUBE,Community Engagement ,1028,47,Video
1/24/2023 12:00,General ,TWITTER,Community Engagement ,18112,559,Video
1/24/2023 12:04,General ,YOUTUBE,Community Engagement ,1127,25,Video
1/24/2023 12:08,General ,YOUTUBE,Community Engagement ,763,27,Video
1/24/2023 12:42,DOTA2,TWITTER,Community Engagement ,205,11,Text
1/24/2023 13:05,DOTA2,TWITTER,Community Engagement ,1668,93,Photo
1/24/2023 13:05,General ,FBPAGE,Community Engagement ,0,0,Link
1/24/2023 13:05,General ,FBPAGE,Community Engagement ,39161,4822,Photo
1/24/2023 13:19,DOTA2,TWITTER,Community Engagement ,3905,125,Photo
1/24/2023 13:20,General ,FBPAGE,Community Engagement ,42461,5584,Photo
1/24/2023 13:30,General ,TIKTOK_BUSINESS,Community Engagement ,187,13,Video
1/24/2023 13:31,DOTA2,TWITTER,Community Engagement ,99,0,Text
1/24/2023 13:33,General ,FBPAGE,Community Engagement ,0,0,Text
1/24/2023 13:34,General ,INSTAGRAM,Community Engagement ,5829,0,Photo
1/24/2023 13:34,General ,FBPAGE,Community Engagement ,0,0,Text
1/24/2023 13:36,General ,INSTAGRAM,Community Engagement ,5460,0,Photo
1/24/2023 13:37,General ,INSTAGRAM,Community Engagement ,5015,0,Video
1/24/2023 13:45,DOTA2,TWITTER,Community Engagement ,4710,820,Video
1/24/2023 13:46,General ,FBPAGE,Community Engagement ,28735,10943,Video
1/24/2023 13:50,DOTA2,TWITTER,Community Engagement ,4710,369,Photo
1/24/2023 13:51,General ,FBPAGE,Community Engagement ,49693,13199,Photo
1/24/2023 14:00,General ,TWITTER,Evil Exhibited ,215328,4320,Photo
1/24/2023 14:02,General ,TWITTER,Community Engagement ,900,36,Text
1/24/2023 14:06,General ,YOUTUBE,Community Engagement ,993,31,Video
1/24/2023 14:06,DOTA2,TWITTER,Community Engagement ,2024,113,Text
1/24/2023 14:25,DOTA2,TWITTER,Community Engagement ,167,2,Text
1/24/2023 14:43,DOTA2,TWITTER,Community Engagement ,2658,207,Photo
1/24/2023 14:43,General ,FBPAGE,Community Engagement ,48472,12154,Photo
1/24/2023 14:46,General ,INSTAGRAM,Community Engagement ,386,3,Video
1/24/2023 14:46,General ,INSTAGRAM,N/A ,0,0,Text
1/24/2023 14:46,General ,INSTAGRAM,N/A ,0,0,Text
1/24/2023 14:46,General ,INSTAGRAM,N/A ,0,0,Text
1/24/2023 14:50,DOTA2,TWITTER,Community Engagement ,4527,371,Photo
1/24/2023 14:50,General ,FBPAGE,Community Engagement ,42426,9780,Photo
1/24/2023 15:00,General ,TWITTER,Community Engagement ,26409,913,Photo
1/24/2023 15:00,General ,TIKTOK_BUSINESS,Community Engagement ,178,11,Video
1/24/2023 15:00,General ,INSTAGRAM,Community Engagement ,19879,1109,Carousel
1/24/2023 15:05,DOTA2,TWITTER,Community Engagement ,1428,76,Text
1/24/2023 15:31,General ,TWITTER,Community Engagement ,2980,64,Text
1/24/2023 15:37,General ,TWITTER,Community Engagement ,496,16,Photo
1/24/2023 15:45,DOTA2,TWITTER,Community Engagement ,3521,194,Photo
1/24/2023 15:45,General ,FBPAGE,Community Engagement ,40529,5544,Photo
1/24/2023 15:54,DOTA2,TWITTER,Community Engagement ,3207,354,Photo
1/24/2023 16:27,Content Creators,YOUTUBE,Community Engagement ,0,0,Text
1/24/2023 16:27,Content Creators,YOUTUBE,Community Engagement ,0,0,Text
1/24/2023 16:30,General ,TIKTOK_BUSINESS,Community Engagement ,309,24,Video
1/24/2023 16:40,General ,YOUTUBE,Community Engagement ,11733,586,Video
1/24/2023 16:44,DOTA2,TWITTER,Community Engagement ,1460,53,Text
1/24/2023 16:44,DOTA2,TWITTER,Community Engagement ,2028,373,Mixed
1/24/2023 16:44,General ,FBPAGE,Community Engagement ,57267,14080,Photo
1/24/2023 16:44,General ,FBPAGE,Community Engagement ,28634,7040,Photo
1/24/2023 16:44,General ,FBPAGE,Community Engagement ,28634,7040,Photo
1/24/2023 16:47,General ,FBPAGE,Community Engagement ,0,0,Text
1/24/2023 16:48,General ,FBPAGE,Community Engagement ,0,0,Text
1/24/2023 18:33,DOTA2,TWITTER,N/A ,85,1,Text
1/24/2023 18:33,DOTA2,TWITTER,N/A ,103,0,Text
1/24/2023 19:09,General ,YOUTUBE,N/A ,0,0,Video
1/25/2023 8:52,DOTA2,TWITTER,N/A ,0,0,Text
1/25/2023 8:52,DOTA2,TWITTER,N/A ,0,0,Text
1/25/2023 8:54,DOTA2,TWITTER,N/A ,0,0,Text
1/25/2023 8:54,DOTA2,TWITTER,N/A ,0,0,Text
1/25/2023 9:22,General ,INSTAGRAM,Community Engagement ,7505,0,Photo
1/25/2023 10:03,General ,TWITTER,Community Engagement ,2772,63,Text
1/25/2023 10:24,Content Creators,YOUTUBE,Community Engagement ,1839,88,Video
1/25/2023 11:00,General ,INSTAGRAM,Community Engagement ,12594,244,Video
1/25/2023 11:00,General ,FBPAGE,Community Engagement ,17968,1121,Video
1/25/2023 11:01,General ,TWITTER,Community Engagement ,256502,12348,Video
1/25/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
1/25/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
1/25/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
1/25/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
1/25/2023 11:06,General ,TWITTER,Community Engagement ,12341,204,Link
1/25/2023 11:06,General ,FBPAGE,Community Engagement ,21361,3158,Video
1/25/2023 11:10,DOTA2,TWITTER,Community Engagement ,2522,231,Video
1/25/2023 11:17,General ,TWITTER,Community Engagement ,4740,247,Photo
1/25/2023 11:20,General ,TWITTER,Community Engagement ,27032,845,Video
1/25/2023 11:26,General ,TIKTOK_BUSINESS,Community Engagement ,649,47,Video
1/25/2023 11:39,General ,TWITTER,Community Engagement ,1088,27,Photo
1/25/2023 12:06,General ,TWITTER,Community Engagement ,127,7,Text
1/25/2023 12:39,General ,TIKTOK_BUSINESS,Community Engagement ,1592,91,Video
1/25/2023 12:41,General ,YOUTUBE,Community Engagement ,2213,38,Video
1/25/2023 12:42,General ,INSTAGRAM,Community Engagement ,1500,52,Video
1/25/2023 13:00,General ,TWITTER,Community Engagement ,8431,34,Link
1/25/2023 13:00,General ,TWITTER,Community Engagement ,14133,374,Photo
1/25/2023 13:22,General ,TWITTER,Community Engagement ,3987,251,Photo
1/25/2023 14:00,DOTA2,TWITTER,Community Engagement ,18726,1649,Photo
1/25/2023 14:00,General ,FBPAGE,Community Engagement ,80460,34672,Photo
1/25/2023 14:58,General ,TWITTER,Community Engagement ,6680,727,Video
1/25/2023 15:00,General ,TWITTER,Community Engagement ,14488,900,Video
1/25/2023 15:01,General ,TWITTER,Community Engagement ,8540,31,Link
1/25/2023 15:55,General ,TWITTER,Community Engagement ,750,43,Video
1/25/2023 15:57,General ,TWITTER,Community Engagement ,1140,57,Video
1/25/2023 15:58,General ,TWITTER,Community Engagement ,744,23,Video
1/25/2023 16:01,General ,TWITTER,Community Engagement ,666,35,Video
1/25/2023 16:01,General ,TWITTER,Community Engagement ,17221,541,Photo
1/25/2023 16:17,General ,TWITTER,Community Engagement ,921,45,Video
1/25/2023 23:39,General ,TWITTER,Community Engagement ,1935,121,Video
1/26/2023 8:10,DOTA2,TWITTER,Community Engagement ,1266,81,Photo
1/26/2023 8:10,DOTA2,TWITTER,Community Engagement ,4230,397,Photo
1/26/2023 8:10,General ,FBPAGE,Community Engagement ,0,0,Photo
1/26/2023 8:10,General ,FBPAGE,Community Engagement ,0,0,Photo
1/26/2023 8:10,General ,FBPAGE,Community Engagement ,7737,1594,Photo
1/26/2023 8:45,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 9:00,General ,TWITTER,Community Engagement ,214636,8985,Photo
1/26/2023 9:00,General ,INSTAGRAM,Community Engagement ,29416,748,Carousel
1/26/2023 9:00,General ,FBPAGE,Community Engagement ,36503,2115,Photo
1/26/2023 9:08,General ,TWITTER,Community Engagement ,6673,668,Video
1/26/2023 9:12,DOTA2,TWITTER,Community Engagement ,315,16,Text
1/26/2023 9:16,DOTA2,TWITTER,Community Engagement ,177,2,Text
1/26/2023 10:00,DOTA2,TWITTER,Community Engagement ,1562,68,Photo
1/26/2023 10:00,General ,FBPAGE,Community Engagement ,10429,823,Photo
1/26/2023 10:02,DOTA2,TWITTER,Community Engagement ,679,16,Photo
1/26/2023 10:02,General ,FBPAGE,Community Engagement ,0,0,Photo
1/26/2023 10:02,General ,FBPAGE,Community Engagement ,0,0,Photo
1/26/2023 11:00,General ,TWITTER,Community Engagement ,14156,521,Photo
1/26/2023 11:00,General ,TWITTER,Community Engagement ,621,30,Video
1/26/2023 11:23,General ,TIKTOK_BUSINESS,Community Engagement ,768,85,Video
1/26/2023 11:24,DOTA2,TWITTER,Community Engagement ,3883,322,Photo
1/26/2023 11:24,General ,FBPAGE,Community Engagement ,45688,8680,Photo
1/26/2023 11:30,DOTA2,TWITTER,N/A ,0,0,Text
1/26/2023 11:31,DOTA2,TWITTER,N/A ,0,0,Text
1/26/2023 11:47,DOTA2,TWITTER,N/A ,0,0,Text
1/26/2023 12:00,General ,TWITTER,Community Engagement ,9785,101,Text
1/26/2023 12:21,General ,TWITTER,Community Engagement ,3372,76,Video
1/26/2023 12:41,CSGO,TWITTER,N/A ,0,0,Text
1/26/2023 12:41,CSGO,TWITTER,N/A ,0,0,Text
1/26/2023 12:41,CSGO,TWITTER,N/A ,0,0,Text
1/26/2023 12:45,DOTA2,TWITTER,Community Engagement ,1236,64,Photo
1/26/2023 12:45,General ,FBPAGE,Community Engagement ,0,0,Link
1/26/2023 12:45,General ,FBPAGE,Community Engagement ,32172,4627,Photo
1/26/2023 13:05,General ,TWITTER,Community Engagement ,33588,1788,Photo
1/26/2023 13:12,DOTA2,TWITTER,Community Engagement ,677,21,Photo
1/26/2023 13:13,DOTA2,TWITTER,Community Engagement ,1640,68,Video
1/26/2023 13:26,General ,TWITTER,Community Engagement ,1109,44,Photo
1/26/2023 13:39,DOTA2,TWITTER,Community Engagement ,2328,155,Photo
1/26/2023 13:39,General ,FBPAGE,Community Engagement ,50696,8065,Photo
1/26/2023 13:41,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 13:44,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 13:45,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 13:45,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 13:45,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 13:46,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 13:46,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 13:49,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 13:50,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 13:50,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 13:50,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 13:51,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 13:51,General ,FBPAGE,Community Engagement ,0,0,Text
1/26/2023 13:59,General ,TWITTER,Community Engagement ,12001,233,Photo
1/26/2023 14:09,General ,INSTAGRAM,Community Engagement ,7305,0,Photo
1/26/2023 14:33,DOTA2,TWITTER,Community Engagement ,1468,80,Photo
1/26/2023 14:33,General ,FBPAGE,Community Engagement ,24656,4494,Photo
1/26/2023 14:44,DOTA2,TWITTER,Community Engagement ,30805,1366,Photo
1/26/2023 14:44,General ,FBPAGE,Community Engagement ,65929,21058,Photo
1/26/2023 14:46,General ,TWITTER,Community Engagement ,49014,1816,Photo
1/26/2023 14:46,General ,INSTAGRAM,Community Engagement ,71742,5472,Photo
1/26/2023 14:48,General ,INSTAGRAM,Community Engagement ,6456,0,Photo
1/26/2023 14:49,General ,INSTAGRAM,Community Engagement ,5729,0,Photo
1/26/2023 14:49,General ,INSTAGRAM,Community Engagement ,5853,0,Photo
1/26/2023 14:49,General ,INSTAGRAM,Community Engagement ,5967,0,Photo
1/26/2023 14:49,General ,INSTAGRAM,Community Engagement ,6148,0,Photo
1/26/2023 14:57,DOTA2,TWITTER,Community Engagement ,613,5,Text
1/26/2023 14:57,General ,TWITTER,Community Engagement ,1175,22,Text
1/26/2023 14:58,DOTA2,TWITTER,Community Engagement ,700,9,Text
1/26/2023 15:03,DOTA2,TWITTER,N/A ,0,0,Text
1/26/2023 15:04,DOTA2,TWITTER,N/A ,0,0,Video
1/26/2023 15:06,DOTA2,TWITTER,Community Engagement ,1640,128,Text
1/26/2023 15:07,General ,TIKTOK_BUSINESS,Community Engagement ,784,35,Video
1/26/2023 15:09,DOTA2,TWITTER,N/A ,0,0,Text
1/26/2023 15:10,DOTA2,TWITTER,Community Engagement ,402,18,Text
1/26/2023 15:13,General ,TWITTER,Community Engagement ,30335,361,Photo
1/26/2023 15:13,General ,INSTAGRAM,Community Engagement ,5637,0,Photo
1/26/2023 15:14,DOTA2,TWITTER,Community Engagement ,1361,43,Photo
1/26/2023 15:14,DOTA2,TWITTER,Community Engagement ,581,16,Text
1/26/2023 15:14,General ,FBPAGE,Community Engagement ,28552,2655,Photo
1/26/2023 15:24,DOTA2,TWITTER,Community Engagement ,1365,45,Text
1/26/2023 15:27,DOTA2,TWITTER,Community Engagement ,894,40,Photo
1/26/2023 15:27,General ,INSTAGRAM,Community Engagement ,5438,0,Video
1/26/2023 15:29,General ,TWITTER,Community Engagement ,10588,347,Video
1/26/2023 15:35,General ,TWITTER,Community Engagement ,11285,375,Video
1/26/2023 15:36,General ,INSTAGRAM,Community Engagement ,4898,0,Video
1/26/2023 15:41,DOTA2,TWITTER,Community Engagement ,1535,68,Photo
1/26/2023 15:45,General ,INSTAGRAM,Community Engagement ,5182,0,Photo
1/26/2023 15:59,General ,TWITTER,N/A ,0,0,Video
1/26/2023 16:00,General ,TWITTER,Community Engagement ,13259,133,Text
1/26/2023 16:00,General ,INSTAGRAM,Community Engagement ,5071,0,Video
1/26/2023 16:00,General ,INSTAGRAM,N/A ,0,0,Photo
1/26/2023 16:02,DOTA2,TWITTER,Community Engagement ,1115,37,Video
1/26/2023 16:02,General ,TWITTER,N/A ,0,0,Photo
1/26/2023 16:03,General ,TWITTER,Community Engagement ,29730,595,Photo
1/26/2023 16:04,DOTA2,TWITTER,Community Engagement ,1722,62,Photo
1/26/2023 16:04,General ,FBPAGE,Community Engagement ,51547,3675,Photo
1/26/2023 16:05,General ,TWITTER,Community Engagement ,28868,1864,Photo
1/26/2023 16:07,General ,TWITTER,Community Engagement ,2725,77,Text
1/26/2023 16:11,General ,TWITTER,Community Engagement ,1208,25,Text
1/26/2023 16:12,General ,TWITTER,Community Engagement ,14904,547,Video
1/26/2023 16:15,General ,TWITTER,Community Engagement ,7220,2501,Video
1/26/2023 16:16,General ,TWITTER,Community Engagement ,2164,142,Text
1/26/2023 16:24,General ,INSTAGRAM,N/A ,5018,0,Photo
1/26/2023 16:27,General ,TWITTER,Community Engagement ,44737,409,Photo
1/26/2023 16:36,Content Creators,YOUTUBE,N/A ,0,0,Text
1/26/2023 16:42,General ,INSTAGRAM,Community Engagement ,4931,0,Video
1/26/2023 16:43,General ,INSTAGRAM,N/A ,0,0,Photo
1/26/2023 17:14,General ,INSTAGRAM,Community Engagement ,4876,0,Photo
1/26/2023 17:26,General ,INSTAGRAM,Community Engagement ,4666,0,Video
1/26/2023 17:27,General ,INSTAGRAM,N/A ,0,0,Photo
1/26/2023 17:41,General ,TWITTER,Community Engagement ,974,47,Photo
1/26/2023 18:03,DOTA2,TWITTER,Community Engagement ,2229,118,Text
1/26/2023 21:19,General ,TWITTER,Community Engagement ,97,21,Text
1/27/2023 5:00,CSGO,TWITTER,Community Engagement ,22372,2177,Video
1/27/2023 5:36,CSGO,TWITTER,Community Engagement ,4590,101,Photo
1/27/2023 5:49,DOTA2,TWITTER,Community Engagement ,364,13,Text
1/27/2023 6:02,CSGO,TWITTER,Community Engagement ,3126,61,Photo
1/27/2023 6:02,General ,INSTAGRAM,Community Engagement ,4780,0,Photo
1/27/2023 6:55,CSGO,TWITTER,Community Engagement ,847,16,Photo
1/27/2023 6:56,General ,INSTAGRAM,Community Engagement ,4341,0,Photo
1/27/2023 7:15,CSGO,TWITTER,Community Engagement ,0,0,Photo
1/27/2023 7:16,CSGO,TWITTER,Community Engagement ,500,20,Text
1/27/2023 7:17,CSGO,TWITTER,Community Engagement ,7122,88,Text
1/27/2023 7:41,CSGO,TWITTER,Community Engagement ,5421,560,Video
1/27/2023 7:54,CSGO,TWITTER,Community Engagement ,1058,17,Text
1/27/2023 7:54,CSGO,TWITTER,Community Engagement ,0,0,Video
1/27/2023 8:17,CSGO,TWITTER,Community Engagement ,1929,27,Photo
1/27/2023 8:19,General ,INSTAGRAM,Community Engagement ,4217,0,Photo
1/27/2023 8:37,DOTA2,TWITTER,Community Engagement ,776,43,Text
1/27/2023 8:38,DOTA2,TWITTER,Community Engagement ,2833,149,Text
1/27/2023 8:58,CSGO,TWITTER,Community Engagement ,2284,269,Video
1/27/2023 9:43,CSGO,TWITTER,Community Engagement ,1520,47,Photo
1/27/2023 9:44,General ,INSTAGRAM,Community Engagement ,4098,0,Photo
1/27/2023 10:00,General ,TWITTER,Community Engagement ,8205,329,Video
1/27/2023 10:16,General ,TWITTER,Community Engagement ,2204,66,Video
1/27/2023 11:23,General ,TWITTER,Community Engagement ,12446,207,Photo
1/27/2023 11:31,General ,TWITTER,Community Engagement ,72,10,Text
1/27/2023 11:51,General ,TWITTER,Community Engagement ,60,3,Text
1/27/2023 12:00,DOTA2,TWITTER,N/A ,1731,91,Photo
1/27/2023 12:00,General ,FBPAGE,Community Engagement ,9158,526,Photo
1/27/2023 12:01,DOTA2,TWITTER,N/A ,654,25,Photo
1/27/2023 12:01,General ,FBPAGE,N/A ,0,0,Photo
1/27/2023 12:01,General ,FBPAGE,N/A ,0,0,Photo
1/27/2023 12:05,General ,TWITTER,Community Engagement ,28493,629,Photo
1/27/2023 12:32,General ,TWITTER,N/A ,0,0,Photo
1/27/2023 12:33,General ,TWITTER,Community Engagement ,63,4,Text
1/27/2023 13:09,General ,TWITTER,N/A ,0,0,Photo
1/27/2023 13:13,Content Creators,YOUTUBE,N/A ,0,0,Text
1/27/2023 13:40,General ,TWITTER,Community Engagement ,745,19,Video
1/27/2023 13:40,General ,TWITTER,N/A ,0,0,Text
1/27/2023 13:51,General ,INSTAGRAM,Community Engagement ,4066,0,Video
1/27/2023 13:58,General ,TWITTER,Community Engagement ,13410,385,Video
1/27/2023 14:03,DOTA2,TWITTER,N/A ,910,26,Photo
1/27/2023 14:03,General ,TWITTER,Community Engagement ,25751,353,Photo
1/27/2023 14:03,General ,INSTAGRAM,Community Engagement ,3924,0,Photo
1/27/2023 14:03,General ,FBPAGE,N/A ,21249,898,Photo
1/27/2023 14:11,DOTA2,TWITTER,N/A ,1785,85,Text
1/27/2023 14:15,CSGO,TWITTER,Community Engagement ,971,70,Text
1/27/2023 14:19,General ,TWITTER,Community Engagement ,167,5,Text
1/27/2023 14:19,General ,TWITTER,N/A ,0,0,Photo
1/27/2023 14:23,DOTA2,TWITTER,N/A ,906,47,Video
1/27/2023 14:24,General ,FBPAGE,N/A ,17050,1639,Video
1/27/2023 14:40,General ,TWITTER,Community Engagement ,33040,335,Photo
1/27/2023 14:43,DOTA2,TWITTER,N/A ,1425,34,Video
1/27/2023 14:47,DOTA2,TWITTER,N/A ,1019,12,Text
1/27/2023 14:47,General ,TWITTER,Community Engagement ,15980,169,Text
1/27/2023 14:56,DOTA2,TWITTER,N/A ,1684,82,Photo
1/27/2023 14:56,General ,TWITTER,Community Engagement ,19281,576,Photo
1/27/2023 14:56,General ,INSTAGRAM,Community Engagement ,3971,0,Photo
1/27/2023 14:56,General ,FBPAGE,N/A ,34266,9458,Photo
1/27/2023 14:58,General ,TWITTER,N/A ,0,0,Photo
